id,type,question,faq_id_reference,expected_keywords,expected_answer_summary,difficulty,expected_behavior,answer_model,latency_seconds,strategy,complexite_score_method,keywords_proportion,similarity_answer,manual_pertinence,manual_hallucination,exactitude_score,hallucination_flag,pertinence_norm,latence_score,complexite_score,hallucinations_score,global_score
GS004,direct_match,Comment demander un permis de construire ?,URB001,"['mairie', '4 exemplaires', 'Cerfa', 'plan', '2 mois', '3 mois']","Dépôt en mairie en 4 exemplaires, formulaire Cerfa, plans requis, délai 2-3 mois",moyen,," Bonjour, vous devez déposer un permis de construire à la mairie en quatre exemplaires minimum, ou cinq si le terrain est en secteur protégé. Utilisez le formulaire Cerfa n°13406 pour une maison individuelle ou n°13409 pour d'autres constructions. Le dossier comprend des plans de situation, de masse, des façades, et des photos. Le délai d'instruction est deux mois pour une maison et trois mois pour d'autres projets.",8.008639210999718,rag,0.7,0.5,0.5633284449577332,2,False,0.5316642224788666,False,1.0,0.11100455646830447,0.7,1.0,0.6811499502139057
GS005,direct_match,Quels déchets mettre dans le bac jaune ?,DEC004,"['emballages plastiques', 'bouteilles', 'métalliques', 'conserves', 'cartons', 'papiers']","Emballages plastiques, métalliques, briques alimentaires, papiers-cartons, vides mais non lavés",facile,," Bonjour, dans le bac jaune, vous pouvez déposer des emballages plastiques tels que bouteilles, flacons, pots, barquettes, films, emballages métalliques comme conserves, canettes et aérosols vides, briques alimentaires, et tous les papiers-cartons comme journaux, magazines et cartons. Tous ces déchets doivent être vides mais non lavés et ne doivent pas être imbriqués.",7.602186423999228,rag,0.7,1.0,0.765688419342041,2,False,0.8828442096710205,False,1.0,0.11624951503144612,1.0,1.0,0.8322906901560231
GS006,direct_match,Comment faire une procuration pour voter ?,ELE002,"['maprocuration.gouv.fr', 'commissariat', 'gendarmerie', 'même commune']","En ligne sur maprocuration.gouv.fr puis validation en commissariat/gendarmerie, mandataire même commune",moyen,," Bonjour, to make a power of attorney to vote, go to maprocuration.gouv.fr and have it validated in a town hall, a gendarmerie, or a consulate. You can also do it in person with your identity document. The person acting as your proxy must be registered in the same commune. One person can hold up to 1 proxy in France (3 if abroad).",6.780525848999787,rag,0.7,0.5,0.33857274055480957,1,False,0.4192863702774048,False,0.5,0.1285260173164971,0.7,1.0,0.550064813680696
GS007,direct_match,Comment inscrire mon enfant à la crèche ?,ENF001,"['Relais Petite Enfance', 'dossier', ""pièces d'identité"", 'commission']","Inscription au Relais Petite Enfance avec dossier complet, attribution en commission",moyen,," Bonjour, pour inscrire votre enfant à la crèche, il faut faire une demande auprès du Relais Petit Enfance. Preparez un dossier comprenant les pièces d'identité des parents, le livret de famille, un justificatif de domicile, des justificatifs de revenus, et le carnet de santé de l'enfant. Les demandes sont examinées par une commission d'attribution en fonction de critères sociaux et de disponibilité.",7.923151162000067,rag,0.7,0.75,0.5804945230484009,2,False,0.6652472615242004,False,1.0,0.11206803312473039,0.7,1.0,0.7213843834259697
GS008,direct_match,Comment créer une association loi 1901 ?,ASS001,"['greffe', 'préfecture', 'statuts', '44€', 'Journal Officiel']","Déclaration au greffe des associations, statuts signés, publication JO à 44€",moyen,," Bonjour, pour créer une association loi 1901, déposez une déclaration au greffe des associations (préfecture ou sous-préfecture) ou en ligne sur le-compte-asso.associations.gouv.fr. Fournissez : procès-verbal de l'assemblée constitutive, statuts signés, liste des dirigeants. La publication au Journal Officiel coûte 44€ et l'association existe dès le dépôt.",7.79168537500027,rag,0.7,1.0,0.7155648469924927,2,False,0.8577824234962463,False,1.0,0.11374383378681466,0.7,1.0,0.779396302116896
GS009,direct_match,Comment obtenir la carte mobilité inclusion ?,SOC003,"['MDPH', 'Cerfa', '4 à 6 mois', 'gratuite']","Demande à la MDPH via formulaire Cerfa, délai 4-6 mois, gratuit",moyen,," Bonjour, la Carte Mobilité Inclusion (CMI) est obtenue en demandant-la auprès de la MDPH (Maison Départementale des Personnes Handicapées) via le formulaire Cerfa 15692. Le délai de traitement est de 4 à 6 mois et la carte est gratuite.",6.781816370000342,rag,0.7,1.0,0.4735977053642273,2,False,0.7367988526821136,False,1.0,0.12850470281656826,0.7,1.0,0.7453153612271193
GS010,direct_match,Quels sont les tarifs de la cantine scolaire ?,ENF002,"['quotient familial', '1,50€', '5,50€', 'CAF']","Tarifs selon quotient familial CAF de 1,50€ à 5,50€ par repas",facile,," Bonjour, les tarifs de la cantine scolaire sont calculés selon le quotient familial CAF. La tranche 1 (QF<500) coûte 1,50€, la tranche 2 (QF 500-800) coûte 2,80€, la tranche 3 (QF 800-1200) coûte 4,20€, et la tranche 4 (QF>1200) coûte 5,50€. L'inscription se fait en mairie avec un justificatif CAF, et le paiement est mensuel à terme échu.",9.034287113999198,rag,0.7,1.0,0.5978147983551025,2,False,0.7989073991775513,False,1.0,0.09965830044915334,1.0,1.0,0.8046209648206384
GS011,reformulation,"Je voudrais un extrait de naissance, comment faire ?",EC001,"['service-public.fr', 'mairie', 'lieu de naissance', 'gratuit']",Même réponse que pour acte de naissance,facile,," Bonjour, vous pouvez obtenir un extrait de naissance en ligne sur le site service-public.fr, par courrier à la mairie du lieu de naissance, ou directement au guichet. La demande est gratuite. Munissez-vous d'une pièce d'identité. Le délai de délivrance est de 3 à 10 jours ouvrés selon le mode de demande.",7.190065931999925,rag,0.7,1.0,0.5442860126495361,2,False,0.7721430063247681,False,1.0,0.12209913916478214,1.0,1.0,0.7999577727721477
GS012,reformulation,C'est quoi les jours de ramassage des poubelles ?,DEC001,"['mardi', 'vendredi', 'mercredi', 'centre-ville', 'périphérie']","Mardi et vendredi centre-ville, mercredi quartiers périphériques",facile,," Bonjour, les jours de ramassage des ordures ménagères sont le mardi et le vendredi pour le centre-ville, et le mercredi pour les quartiers périphériques et les communes rurales.",5.656506848999925,rag,0.7,0.8,0.6976210474967957,2,False,0.7488105237483978,False,1.0,0.15022894480312002,1.0,1.0,0.7971774988449875
GS013,reformulation,On peut jeter quoi dans la poubelle de recyclage ?,DEC004,"['emballages', 'plastique', 'métal', 'carton', 'papier']","Emballages plastiques, métalliques, cartons, papiers",facile,," Bonjour, dans le bac de recyclage, vous pouvez jeter des emballages plastiques, des emballages métalliques, des briques alimentaires, et tous les papiers-cartons. Tous ces déchets doivent être vides mais non lavés et ne doivent pas être imbriqués.",6.576469518000522,rag,0.7,1.0,0.7758796811103821,2,False,0.887939840555191,False,1.0,0.13198759628401519,1.0,1.0,0.8361800916091595
GS014,reformulation,"J'ai perdu mon permis de conduire, que dois-je faire ?",DIV003,"['ANTS', 'duplicata', 'photo', '25€']","Demande de duplicata sur ANTS, 25€, 2-3 semaines",moyen,," Bonjour, pour obtenir une copie de permis de conduire après une perte ou vol, vous devez faire une demande de duplicata en ligne sur le site de l'ANTS (ants.gouv.fr). Vous aurez besoin d'une photo numérique, d'un justificatif de domicile, et d'une déclaration de perte ou d'un récépissé de dépôt de plainte. Le coût est de 25€ et le délai est de 2 à 3 semaines.",8.103761321000093,rag,0.7,1.0,0.6659759283065796,2,False,0.8329879641532898,False,1.0,0.10984470755985781,0.7,1.0,0.7713730953799657
GS015,reformulation,"Je déménage, comment prévenir les impôts ?",FIS003,"['impots.gouv.fr', 'profil', 'déclaration', 'service-public.fr']",En ligne sur impots.gouv.fr ou lors de la déclaration annuelle,facile,," Bonjour, vous pouvez déclenser un changement d'adresse en ligne sur impots.gouv.fr, sous la rubrique ""Gérer mon profil"" ou lors de votre déclaration annuelle des revenus. Vous pouvez également utiliser le service ""Je change d'adresse"" sur service-public.fr qui permet de prévenir plusieurs administrations en une seule démarche.",6.8944784049999726,rag,0.7,1.0,0.6007914543151855,2,False,0.8003957271575928,False,1.0,0.12667081328218585,1.0,1.0,0.8091193401396057
GS016,reformulation,"Ma fille a 3 ans, je dois l'inscrire à la maternelle ?",ENF004,"['obligatoire', '3 ans', 'janvier', 'mars', 'mairie']","Oui instruction obligatoire dès 3 ans, inscription en mairie de janvier à mars",moyen,," Bonjour, oui, vous devez inscrire votre fille à l'école maternelle dès son âge de 3 ans. L'inscription se fait en mairie de janvier à mars pour la rentrée de septembre. Veillez à avoir un livret de famille, un justificatif de domicile et un carnet de santé à jour pour le processus d'inscription. La mairie délivrera un certificat d'inscription à présenter à l'école.",7.695126345999597,rag,0.7,0.8,0.6633327007293701,2,False,0.7316663503646851,False,1.0,0.11500695449469509,0.7,1.0,0.7417509482836097
GS017,reformulation,"Je veux vendre ma voiture, il me faut quoi comme papier de non-gage ?",DIV007,"['certificat', 'situation administrative', 'ANTS', 'Histovec', 'gratuit']","Certificat de situation administrative sur ANTS ou Histovec, gratuit et immédiat",facile,," Bonjour, vous pouvez obtenir un certificat de situation administrative (non-gage) gratuitement et immédiatement en ligne sur le site de l'ANTS (ants.gouv.fr) ou sur Histovec (histovec.interieur.gouv.fr). Ce document est obligatoire lors de la vente d'un véhicule et indique si le véhicule est gagé ou fait l'objet d'une opposition.",8.426514400000087,rag,0.7,1.0,0.6962825059890747,2,False,0.8481412529945374,False,1.0,0.10608375032026586,1.0,1.0,0.8203549384464012
GS018,reformulation,Il y a des bus qui passent par chez nous ? Où voir les horaires ?,TRA003,"['rémi', 'application', 'office de tourisme', 'mairie']","Horaires sur site rémi, application, office de tourisme ou mairie",facile,," Bonjour, les horaires des bus sont disponibles sur le site Rémi (remi-centrevaldeloire.fr), à l'office de tourisme, et aux arrêts de bus. Vous pouvez également utiliser l'application Rémi pour consulter les horaires en temps réel et calculer votre itinéraire.",6.578206361999946,rag,0.7,0.75,0.7115362882614136,2,False,0.7307681441307068,False,1.0,0.13195734613593874,1.0,1.0,0.7890240451596029
GS019,reformulation,"Mon voisin a une fuite d'eau dans la rue, qui appeler ?",EAU002,"['service des eaux', 'téléphone', 'urgence', '24h/24']","Appeler le service des eaux, numéro urgences disponible 24h/24",facile,," Bonjour, pour signaler une fuite d'eau sur la voie publique ou une canalisation du réseau, appelez le service des eaux au 02 XX XX XX XX (urgences 24h/24 au 02 XX XX XX XX). Localisez précisément la fuite (adresse, repère visuel). En cas de fuite importante, le service technique intervient sous 2 heures.",7.087837924999803,rag,0.7,0.75,0.6735419631004333,2,False,0.7117709815502167,False,1.0,0.1236424380994287,1.0,1.0,0.7820776601799794
GS020,reformulation,"Pour le mariage civil, c'est quoi la liste des papiers à donner ?",EC002,"[""pièce d'identité"", 'justificatif de domicile', 'acte de naissance', 'témoins', '1 mois']","Pièce d'identité, justificatif domicile, acte de naissance, liste témoins, dépôt 1 mois avant",moyen,," Bonjour, chaque futur époux doit fournir une pièce d'identité en cours de validité, un justificatif de domicile de moins de 3 mois, un acte de naissance de moins de 3 mois (6 mois si délivré à l'étranger), et la liste des témoins (2 à 4 personnes majeures) pour se marier. Le dossier doit être déposé à la mairie au moins 1 mois avant la date souhaitée.",7.9084612380002,rag,0.7,1.0,0.5420037508010864,2,False,0.7710018754005432,False,1.0,0.11225283169380251,0.7,1.0,0.7531384873742334
GS021,hors_sujet,Quelle est la capitale de l'Australie ?,,[],Le système doit indiquer qu'il ne peut pas répondre à cette question (hors périmètre FAQ collectivité),facile,aveu_ignorance," Bonjour, je suis désolé mais je ne suis pas en mesure de répondre à cette question. The given FAQ does not provide information about the capital city of Australia.",5.451412948000325,rag,0.7,0.0,0.29852086305618286,1,False,0.14926043152809143,False,0.5,0.15500480407318512,1.0,1.0,0.5180288500694052
GS022,hors_sujet,Comment faire une tarte aux pommes ?,,[],Le système doit indiquer qu'il ne peut pas répondre à cette question (hors périmètre FAQ collectivité),facile,aveu_ignorance," Bonjour, je suis désolé mais je ne suis pas en mesure de répondre à cette question. The provided FAQ only covers topics related to etat civil, urbanisme, dechets, transports, petite-enfance, social, vie associative, elections, logement, culture/sport, fiscalite, eau/assainissement. There is no information about baking a tarte aux pommes in the FAQ.",7.60049928799981,rag,0.7,0.0,0.3961542248725891,1,False,0.19807711243629456,False,0.5,0.11627231937514255,1.0,1.0,0.5268639816371598
GS023,hors_sujet,Quel est le meilleur smartphone en 2025 ?,,[],Le système doit indiquer qu'il ne peut pas répondre à cette question (hors périmètre FAQ collectivité),facile,aveu_ignorance," Bonjour, je suis désolé mais je ne suis pas en mesure de répondre à cette question. Les informations fournies ne concernent que certains sujets tels que l'état civil, l'urbanisme, les déchets, les transports, la petite-enfance, le social, la vie associative, les élections, le logement, la culture/sport, la fiscalité, l'eau/assainissement. Il n'y a aucune information disponible sur les caractéristiques de smartphones, notamment ceux sortis en 2025.",8.421703441000318,rag,0.7,0.0,0.3297930359840393,2,False,0.16489651799201965,False,1.0,0.10613791935419147,1.0,1.0,0.6153896433007346
GS024,hors_sujet,Comment investir en bourse ?,,[],Le système doit indiquer qu'il ne peut pas répondre à cette question (hors périmètre FAQ collectivité),facile,aveu_ignorance," Bonjour, je suis désolé mais je ne suis pas en mesure de répondre à cette question. Les informations fournies ne traitent pas du sujet de l'investissement en bourse.",5.653825633999986,rag,0.7,0.0,0.5155677199363708,2,False,0.2577838599681854,False,1.0,0.1502894808199,1.0,1.0,0.6498785801134406
GS025,hors_sujet,Qui a gagné la coupe du monde de football en 1998 ?,,[],Le système doit indiquer qu'il ne peut pas répondre à cette question (hors périmètre FAQ collectivité),facile,aveu_ignorance," Bonjour, la question est hors sujet. Je suis désolé mais je ne peux pas répondre à cette question.",5.143020980999609,rag,0.7,0.0,0.5750604271888733,2,False,0.28753021359443665,False,1.0,0.16278635594652932,1.0,1.0,0.6606770174703105
GS026,complexe,"Je viens d'avoir un bébé et je ne suis pas mariée avec le père, quelles démarches dois-je faire ?","['EC005', 'EC006']","['reconnaissance', 'livret de famille', 'filiation', 'mairie']",Le père doit faire une reconnaissance en mairie. Un livret de famille sera délivré à la naissance du premier enfant pour les couples non mariés.,difficile,," Bonjour, pour inscrire votre bébé à un centre de loisirs (ALSH), vous devez aller en mairie ou utiliser le portail famille. Vous aurez besoin d'une fiche sanitaire, d'une attestation d'assurance, et d'un justificatif CAF pour le tarif. Vous pouvez faire l'inscription 1 mois avant les vacances. Le tarif par jour varie de 5€ à 25€ (avec repas inclus).

Pour vous marier avec le père de l'enfant, chaque futur époux doit fournir une pièce d'identité en cours de validité, un justificatif de domicile de moins de 3 mois, un acte de naissance de moins de 3 mois (6 mois si délivré à l'étranger), et la liste des témoins (2 à 4 personnes majeures). Le dossier doit être déposé à la mairie au moins 1 mois avant la date souhaitée.

Si vous souhaitez demander de l'aide sociale, vous pouvez le faire auprès du CCAS en mairie. Un travailleur social vous recevra sur rendez-vous pour évaluer votre situation et vous orienter vers les aides adaptées.

Pour demander un passeport pour vous-même ou pour l'enfant, vous devez aller en mairie équipée pour une demande en personne. Vous devez préparer une photo d'identité aux normes, un justificatif de domicile, et un timbre fiscal (86€ adulte, 42€ 15-17 ans, 17€ moins de 15 ans). Le délai pour obtenir un passeport est de 2 à 6 semaines selon la période.",18.27208562100077,rag,0.7,0.25,0.5657526850700378,1,False,0.4078763425350189,False,0.5,0.051888519990296283,0.4,1.0,0.49014618075905014
GS027,complexe,"Je construis une maison avec piscine, quelles autorisations me faut-il ?","['URB001', 'URB003']","['permis de construire', 'déclaration préalable', 'piscine', 'architecte', '150m²']","Permis de construire pour la maison (architecte si >150m²). Pour la piscine : selon taille, déclaration préalable (10-100m²) ou intégration au permis.",difficile,," Bonjour, pour une maison avec piscine, les autorisations suivantes sont nécessaires :

- Si la piscine est installée hors-sol et moins de 3 mois : aucune autorisation.
- Si la piscine est enterrée et de moins de 10m² : aucune autorisation.
- Si la piscine est de 10 à 100m² : déclaration préalable de travaux.
- Si la piscine est au-delà de 100m² ou si l'abri est plus haut de 1,80m : permis de construire.

Une déclaration ou un permis de construire sont des documents officiels demandés par la mairie pour autoriser des travaux sur un terrain. Un dispositif de sécurité homologué est également obligatoire pour la piscine.

Je suis désolé, je ne peux fournir des informations sur les tarifs ou les horaires de la piscine, car cela n'est pas mentionné dans la FAQ.",12.006519991999994,rag,0.7,0.6,0.672687828540802,1,False,0.636343914270401,False,0.5,0.07688451642830492,0.4,1.0,0.562435851745366
GS028,complexe,"Je suis en difficulté financière, je n'arrive plus à payer mes factures d'eau et d'électricité, qui peut m'aider ?","['SOC001', 'SOC004']","['CCAS', 'FSL', 'chèque énergie', 'travailleur social', 'aide']",Contacter le CCAS pour un rendez-vous avec un travailleur social. Le FSL peut aider pour les factures. Vérifier l'éligibilité au chèque énergie.,difficile,," Bonjour, le Fonds de Solidarité Logement (FSL) peut prendre en charge une partie de vos factures d'énergie en cas de difficulté. Vous pouvez contacter le Centre Communautaire d'Action Sociale (CCAS) ou un conseiller France Services pour vérifier votre éligibilité et constituer un dossier FSL.",6.862186704999658,rag,0.7,0.4,0.6573248505592346,2,False,0.5286624252796173,False,1.0,0.12719107768886842,0.4,1.0,0.6376773892372156
GS029,complexe,"Mon association veut organiser un vide-grenier sur la place du village, comment faire ?","['ASS003', 'ASS004']","['déclaration', 'mairie', '1 mois', 'assurance', 'autorisation', 'voie publique']","Déclaration en mairie 1 mois avant avec descriptif, plan, assurance. Demande d'autorisation d'occupation du domaine public.",difficile,," Bonjour, pour organiser un vide-grenier sur la place du village, vous devez contacter la mairie ou le service ville associative. Ils vous fourniront les informations nécessaires pour faire une demande et réserver la place. Ce type d'événement est généralement gratuit pour les associations locales. Veillez à respecter les règlements et réglementations locales en matière de collecte et de vente des objets.",7.498737386999892,rag,0.7,0.16666666666666666,0.4543624818325043,1,False,0.31051457424958545,False,0.5,0.11766453703224808,0.4,1.0,0.4708040528297129
GS030,complexe,"J'emménage dans la commune, quelles sont toutes les démarches administratives à faire ?","['ELE001', 'EAU001', 'FIS003', 'ENF004']","['listes électorales', 'compteur eau', 'impôts', 'école']","Inscription listes électorales, ouverture compteur eau, changement adresse impôts, inscription école si enfants.",difficile,," Bonjour, pour emménager dans une nouvelle commune, il est nécessaire de faire plusieurs démarches administratives. D'abord, il faut signaler votre nouvelle adresse en mairie pour être rattaché au bon bureau de vote et recevoir les services publics de votre commune. Ensuite, pour faire une demande de logement social, vous pouvez le faire en ligne sur demande-logement-social.gouv.fr ou en mairie, avec des documents tels que vos pièces d'identité, avis d'imposition et justificatifs de revenus. Enfin, si vous bénéficiez d'aides sociales, vous pouvez faire une demande auprès du CCAS en mairie pour évaluer votre situation et vous orienter vers les aides adaptées. Vous pouvez également contester la taxe d'habitation sur vos résidences secondaires ou locaux vacants via votre espace personnel sur impots.gouv.fr ou par courrier au centre des impôts. Je suis désolé, je ne peux pas vous donner des informations sur les sujets état civil, urbanisme, déchets, transports, petite-enfance, culture/sport et eau/assainissement avec les informations fournies.",13.949558978999448,rag,0.7,0.25,0.43544286489486694,1,False,0.34272143244743347,False,0.5,0.06689160539148752,0.4,1.0,0.47285017054295314
GS001,direct_match,Comment obtenir un acte de naissance ?,EC001,"['service-public.fr', 'mairie', 'lieu de naissance', 'gratuit', ""pièce d'identité""]","Demande en ligne, par courrier ou en mairie du lieu de naissance, gratuite, avec pièce d'identité",facile,,"faire la demande en ligne sur le site service-public.fr, par courrier à la mairie du lieu de naissance, ou directement au guichet.",5.2457968570006415,extractive_qa,0.7,0.6,0.6257990002632141,2,False,0.6128995001316071,False,1.0,0.16010767287109948,1.0,1.0,0.757886000970147
GS002,direct_match,Quels sont les horaires de la déchetterie ?,DEC006,"['lundi', 'samedi', '9h', '12h', '14h', '18h', '17h', 'hiver']","Lundi au samedi 9h-12h et 14h-18h (17h en hiver), fermée dimanche et jours fériés",facile,,du lundi au samedi de 9h à 18h.,0.6393481790000806,extractive_qa,0.7,0.5,0.7691667079925537,1,False,0.6345833539962769,False,0.5,0.609998542597552,1.0,1.0,0.7318747875885159
GS003,direct_match,Comment s'inscrire sur les listes électorales ?,ELE001,"['service-public.fr', 'mairie', ""pièce d'identité"", 'justificatif de domicile']","En ligne, en mairie ou par courrier avec pièce d'identité et justificatif de domicile",facile,,"en ligne sur service-public.fr, en mairie, ou par courrier.",0.5329643380000562,extractive_qa,0.7,0.5,0.6847711801528931,2,False,0.5923855900764465,False,1.0,0.65233089590631,1.0,1.0,0.8255653114088805
GS004,direct_match,Comment demander un permis de construire ?,URB001,"['mairie', '4 exemplaires', 'Cerfa', 'plan', '2 mois', '3 mois']","Dépôt en mairie en 4 exemplaires, formulaire Cerfa, plans requis, délai 2-3 mois",moyen,,"en ligne sur le site de l'ANTS (ants.gouv.fr). Vous aurez besoin : d'une photo numérique, d'un justificatif de domicile, et d'une déclaration de perte ou d'un récépissé de dépôt de plainte. Coût : 25€. Délai : 2 à 3 semaines.

Le permis de construire se dépose à la mairie en 4 exemplaires",0.536784814999919,extractive_qa,0.7,0.3333333333333333,0.45688003301620483,0,False,0.39510668317476905,False,0.0,0.6507091885860758,0.7,1.0,0.5211383832403421
GS005,direct_match,Quels déchets mettre dans le bac jaune ?,DEC004,"['emballages plastiques', 'bouteilles', 'métalliques', 'conserves', 'cartons', 'papiers']","Emballages plastiques, métalliques, briques alimentaires, papiers-cartons, vides mais non lavés",facile,,"emballages plastiques (bouteilles, flacons, pots, barquettes, films), emballages métalliques (conserves, canettes, aérosols vides), briques alimentaires, et tous les papiers-cartons",0.5325423300000693,extractive_qa,0.7,1.0,0.7612482309341431,2,False,0.8806241154670715,False,1.0,0.6525105247826694,1.0,1.0,0.9120638133575218
GS006,direct_match,Comment faire une procuration pour voter ?,ELE002,"['maprocuration.gouv.fr', 'commissariat', 'gendarmerie', 'même commune']","En ligne sur maprocuration.gouv.fr puis validation en commissariat/gendarmerie, mandataire même commune",moyen,,"en ligne sur maprocuration.gouv.fr puis validation dans un commissariat, une gendarmerie ou un consulat. Vous pouvez aussi vous y rendre directement avec votre pièce d'identité. Le mandataire doit être inscrit dans la même commune. Une personne peut détenir 1 procuration établie en France (3 si établie à l'étranger).

Pour voter, présentez une pièce d'identité avec photo",0.5364049579993662,extractive_qa,0.7,1.0,0.7354066371917725,2,False,0.8677033185958862,False,1.0,0.650870068332865,0.7,1.0,0.8629415058286956
GS007,direct_match,Comment inscrire mon enfant à la crèche ?,ENF001,"['Relais Petite Enfance', 'dossier', ""pièces d'identité"", 'commission']","Inscription au Relais Petite Enfance avec dossier complet, attribution en commission",moyen,,"Constituez un dossier avec : pièces d'identité des parents, livret de famille, justificatif de domicile, justificatifs de revenus, carnet de santé de l'enfant.",0.5339735449997534,extractive_qa,0.7,0.5,0.5938370227813721,2,False,0.546918511390686,False,1.0,0.6519017249415215,0.7,1.0,0.766860812158434
GS008,direct_match,Comment créer une association loi 1901 ?,ASS001,"['greffe', 'préfecture', 'statuts', '44€', 'Journal Officiel']","Déclaration au greffe des associations, statuts signés, publication JO à 44€",moyen,,déposez une déclaration au greffe des associations,0.5362517439998555,extractive_qa,0.7,0.2,0.7613967657089233,1,False,0.48069838285446165,False,0.5,0.6509349811355488,0.7,1.0,0.6468497620266709
GS009,direct_match,Comment obtenir la carte mobilité inclusion ?,SOC003,"['MDPH', 'Cerfa', '4 à 6 mois', 'gratuite']","Demande à la MDPH via formulaire Cerfa, délai 4-6 mois, gratuit",moyen,,via le formulaire Cerfa 15692.,0.5330051740002091,extractive_qa,0.7,0.25,0.609876275062561,1,False,0.4299381375312805,False,0.5,0.6523135191974659,0.7,1.0,0.631828469139004
GS010,direct_match,Quels sont les tarifs de la cantine scolaire ?,ENF002,"['quotient familial', '1,50€', '5,50€', 'CAF']","Tarifs selon quotient familial CAF de 1,50€ à 5,50€ par repas",facile,,"adulte 4,50€, enfant 3€, carnet 10 entrées 35€/25€.",0.5144233840001107,extractive_qa,0.7,0.0,0.4324926733970642,0,False,0.2162463366985321,False,0.0,0.6603173264260207,1.0,1.0,0.5139214999734627
GS011,reformulation,"Je voudrais un extrait de naissance, comment faire ?",EC001,"['service-public.fr', 'mairie', 'lieu de naissance', 'gratuit']",Même réponse que pour acte de naissance,facile,,"photo d'identité aux normes, justificatif de domicile, ancien titre si renouvellement.",0.560161013000652,extractive_qa,0.7,0.0,0.4535524845123291,1,False,0.22677624225616455,False,0.5,0.6409594853781814,1.0,1.0,0.6141767954835766
GS012,reformulation,C'est quoi les jours de ramassage des poubelles ?,DEC001,"['mardi', 'vendredi', 'mercredi', 'centre-ville', 'périphérie']","Mardi et vendredi centre-ville, mercredi quartiers périphériques",facile,,mardi et le vendredi,0.43071278699972027,extractive_qa,0.7,0.4,0.6742954850196838,1,False,0.5371477425098419,False,0.5,0.6989523048137791,1.0,1.0,0.7159871684750195
GS013,reformulation,On peut jeter quoi dans la poubelle de recyclage ?,DEC004,"['emballages', 'plastique', 'métal', 'carton', 'papier']","Emballages plastiques, métalliques, cartons, papiers",facile,,déchets verts,0.5356446939995294,extractive_qa,0.7,0.0,0.2268340289592743,0,False,0.11341701447963715,False,0.0,0.6511922998252527,1.0,1.0,0.481703949317679
GS014,reformulation,"J'ai perdu mon permis de conduire, que dois-je faire ?",DIV003,"['ANTS', 'duplicata', 'photo', '25€']","Demande de duplicata sur ANTS, 25€, 2-3 semaines",moyen,,faites la demande de duplicata,0.6240193510002428,extractive_qa,0.7,0.25,0.6945134997367859,0,False,0.47225674986839294,False,0.0,0.6157562096683726,0.7,1.0,0.5390404564107738
GS015,reformulation,"Je déménage, comment prévenir les impôts ?",FIS003,"['impots.gouv.fr', 'profil', 'déclaration', 'service-public.fr']",En ligne sur impots.gouv.fr ou lors de la déclaration annuelle,facile,,"""Je change d'adresse""",0.5496088499994585,extractive_qa,0.7,0.0,0.32489973306655884,0,False,0.16244986653327942,False,0.0,0.6453241409923217,1.0,1.0,0.49553358110883206
GS016,reformulation,"Ma fille a 3 ans, je dois l'inscrire à la maternelle ?",ENF004,"['obligatoire', '3 ans', 'janvier', 'mars', 'mairie']","Oui instruction obligatoire dès 3 ans, inscription en mairie de janvier à mars",moyen,,L'inscription en maternelle se fait en mairie de janvier à mars pour la rentrée de septembre.,0.5344479720006348,extractive_qa,0.7,0.6,0.7219448089599609,1,False,0.6609724044799805,False,0.5,0.6517001672570143,0.7,1.0,0.7010467464325463
GS017,reformulation,"Je veux vendre ma voiture, il me faut quoi comme papier de non-gage ?",DIV007,"['certificat', 'situation administrative', 'ANTS', 'Histovec', 'gratuit']","Certificat de situation administrative sur ANTS ou Histovec, gratuit et immédiat",facile,,certificat de situation administrative,0.5534896439994554,extractive_qa,0.7,0.4,0.5951244831085205,1,False,0.49756224155426027,False,0.5,0.6437120478161041,1.0,1.0,0.6958254796386938
GS018,reformulation,Il y a des bus qui passent par chez nous ? Où voir les horaires ?,TRA003,"['rémi', 'application', 'office de tourisme', 'mairie']","Horaires sur site rémi, application, office de tourisme ou mairie",facile,,"l'office de tourisme, et aux arrêts de bus.",0.6221179539998047,extractive_qa,0.7,0.25,0.6441062092781067,1,False,0.44705310463905334,False,0.5,0.6164779802444135,1.0,1.0,0.676587628428378
GS019,reformulation,"Mon voisin a une fuite d'eau dans la rue, qui appeler ?",EAU002,"['service des eaux', 'téléphone', 'urgence', '24h/24']","Appeler le service des eaux, numéro urgences disponible 24h/24",facile,,service des eaux au 02 XX XX XX XX,0.5323325559993464,extractive_qa,0.7,0.25,0.6374019384384155,1,False,0.44370096921920776,False,0.5,0.6525998524829532,1.0,1.0,0.6810002686382054
GS020,reformulation,"Pour le mariage civil, c'est quoi la liste des papiers à donner ?",EC002,"[""pièce d'identité"", 'justificatif de domicile', 'acte de naissance', 'témoins', '1 mois']","Pièce d'identité, justificatif domicile, acte de naissance, liste témoins, dépôt 1 mois avant",moyen,,"une pièce d'identité en cours de validité, un justificatif de domicile de moins de 3 mois, un acte de naissance de moins de 3 mois (6 mois si délivré à l'étranger), la liste des témoins",0.43283929100016394,extractive_qa,0.7,0.8,0.6303665637969971,2,False,0.7151832818984986,False,1.0,0.6979149764255631,0.7,1.0,0.8242422310333839
